CNPJ_Fundo;Data_Referencia;Versao;Data_Informacao_Numero_Cotistas;Total_Numero_Cotistas;Numero_Cotistas_Pessoa_Fisica;Numero_Cotistas_Pessoa_Juridica_Nao_Financeira;Numero_Cotistas_Banco_Comercial;Numero_Cotistas_Corretora_Distribuidora;Numero_Cotistas_Outras_Pessoas_Juridicas_Financeira;Numero_Cotistas_Investidores_Nao_Residentes;Numero_Cotistas_Entidade_Aberta_Previdencia_Complementar;Numero_Cotistas_Entidade_Fechada_Previdência_Complementar;Numero_Cotistas_Regime_Proprio_Previdencia_Servidores_Publicos;Numero_Cotistas_Sociedade_Seguradora_Resseguradora;Numero_Cotistas_Sociedade_Capitalizacao_Arrendamento_Mercantil;Numero_Cotistas_FII;Numero_Cotistas_Outros_Fundos;Numero_Cotistas_Distribuidores_Fundo;Numero_Cotistas_Outros_Tipos;Valor_Ativo;Patrimonio_Liquido;Cotas_Emitidas;Valor_Patrimonial_Cotas;Percentual_Despesas_Taxa_Administracao;Percentual_Despesas_Agente_Custodiante;Percentual_Rentabilidade_Efetiva_Mes;Percentual_Rentabilidade_Patrimonial_Mes;Percentual_Dividend_Yield_Mes;Percentual_Amortizacao_Cotas_Mes
17.025.970/0001-44;2017-08-01;1;2017-08-31;93;84;9;;;;;;;;;;;;;;271908522.71;270650623.28;41494533;6.52256101496551;9.08262087191599E-05;0;0.00934282307366918;0.00934282307366918;0;0
17.025.970/0001-44;2017-09-01;1;2017-09-29;93;84;9;;;;;;;;;;;;;;269548033.89;266130653.25;41494533;6.41363172469009;8.02675292722974E-05;0;-0.008869;-0.0167;0.007831;0
17.025.970/0001-44;2017-10-01;2;2017-10-31;93;84;9;;;;;;;;;;;;;;269858479.96;266641746.81;41494533;6.42594885475636;8.32448416857114E-05;0;0.009884;0.00192;0.007964;0
17.025.970/0001-44;2017-11-01;1;2017-11-30;93;84;9;;;;;;;;;;;;;;270456776.11;269146301.3;41494533;6.48630751670347;7.89578749451683E-05;0;0.018763;0.009393;0.00937;0
17.025.970/0001-44;2017-12-01;1;2017-12-29;93;84;9;;;;;;;;;;;;;;270288283.28;266194432.19;41494533;6.41516876910026;7.97538845021625E-05;0;-0.000727526195762;-0.010967526195762;0.01024;0
17.035.124/0001-05;2017-01-01;1;2017-01-31;1;;;;;;;;;;;;;;;;131207101.81;14004350.77;1000;14004.35077;0.000649992;0.000649992;-0.027923;-0.027923;;
17.035.124/0001-05;2017-02-01;1;2017-02-24;1;;;;;;;;;;;;;;;;131328467.24;14232590.02;1000;14232.59002;0.00063957;0.00063957;0.016297;0.016297;;
17.035.124/0001-05;2017-03-01;1;2017-03-31;1;;;;;;;;;;;;;1;;;131444971.46;14638448.23;1000;14638.44823;0.000622;0.000622;0.028516;0.028516;;
17.035.124/0001-05;2017-04-01;1;2017-04-28;1;;;;;;;;;;;;;;;;131568610.17;14895643.58;1000;14895.64358;0.0006111;0.0006111;0.017569;0.017569;;
17.035.124/0001-05;2017-05-01;1;2017-05-31;1;;;;;;;;;;;;;;;;131690052.19;15309125.22;1000;15309.12522;0.0006404;0.0006404;0.027758;0.027758;;
17.035.124/0001-05;2017-06-01;2;2017-06-30;1;;;;;;;;;;;;;1;;;144176737.31;28010159.82;1000;28010.15982;3.5E-06;3.5E-06;0.829638;0.829638;;
17.035.124/0001-05;2017-07-01;1;2017-07-31;1;;;;;;;;;;;;;1;;;143993396.03;28081010.85;1000;28081.01085;0.000349172;0.0003491722;0.002529;0.002529;;
17.035.124/0001-05;2017-08-01;1;2017-08-31;1;;;;;;;;;;;;;1;;;144115820.96;28478033.68;1000;28478.03368;0.00034430502;0.00034430502;0.014138;0.014138;;
17.035.124/0001-05;2017-09-01;1;2017-09-29;1;;;;;;;;;;;;;1;;;144227235.7;28919985.02;1000;28919.98502;0.000339045;0.000339045;0.015519;0.015519;;
17.035.124/0001-05;2017-10-01;1;2017-10-31;1;;;;;;;;;;;;;1;;;144362375.8;29383993.68;1000;29383.99368;0.00033368881;0.00033368881;0.016044;0.016044;;
17.035.124/0001-05;2017-11-01;1;2017-11-30;1;;;;;;;;;;;;;1;;;144495743.38;29868525.55;1000;29868.52555;0.0003282786;0.0003282786;0.016489;0.016489;;
17.035.124/0001-05;2017-12-01;1;2017-12-29;1;;;;;;;;;;;;;1;;;144604204.81;30327063.61;1000;30327.06361;0.00032331;0.00032331;0.015351;0.015351;;
17.098.794/0001-70;2017-01-01;1;;512;;;;;;;;;;;;;;;;172547027.28;172347234.08;157576;1093.74037975326;0.001034;5.3E-05;0.03315;0.025648;0.007502;
17.098.794/0001-70;2017-02-01;1;;534;;;;;;;;;;;;;;;;177992791.97;177821712.93;157576;1128.48221131391;0.000841;5.1E-05;0.03844;0.031764;0.006676;
17.098.794/0001-70;2017-03-01;1;2017-03-31;545;448;;;;;;;97;;;;;;;;176680143.51;176464177.97;157576;1119.86709886023;0.001102;5.1E-05;-0.000899;-0.007634;0.006735;
17.098.794/0001-70;2017-04-01;1;2017-04-28;549;;;;;;;;;;;;;;;;175300656.25;174904819.11;157576;1109.9711828578;0.000855;5.2E-05;-0.001961;-0.008837;0.006876;
17.098.794/0001-70;2017-05-01;1;2017-05-31;554;;;;;;;;;;;;;;;;175343879.16;175140758.32;157576;1111.46848707925;0.001037;5.2E-05;0.008556;0.001349;0.007207;
17.098.794/0001-70;2017-06-01;1;2017-06-30;560;465;;;;;;;94;;;;;1;;;175043371.27;174847524.11;157576;1109.60758053257;0.000997;5.2E-05;0.005524;-0.001674;0.007198;
17.098.794/0001-70;2017-07-01;1;2017-07-31;563;;;;;;;;;;;;;;;;173639101.99;172912894.52;157576;1097.33014240747;0.000997;5.2E-05;-0.004621;-0.011065;0.006444;
17.098.794/0001-70;2017-08-01;1;2017-08-31;582;;;;;;;;;;;;;;;;172981786.27;172771535.44;157576;1096.43305731837;0.001089;5.3E-05;0.006017;-0.000818;0.006835;
17.098.794/0001-70;2017-09-01;1;2017-09-29;603;506;2;;;;;;90;4;;;;1;;;181600728.46;181027885.26;157576;1148.82904287455;0.000933;5E-05;0.054628;0.047788;0.00684;
17.098.794/0001-70;2017-10-01;1;2017-10-31;615;;;;;;;;;;;;;;;;181508308.05;181072338.49;157576;1149.11114947708;0.000992;5E-05;0.006774;0.000246;0.006528;
17.098.794/0001-70;2017-11-01;1;2017-11-30;644;550;94;;;;;;;;;;;;;;176757140.24;176567344.38;157576;1120.5218077626;0.000955;5.1E-05;-0.018353;-0.02488;0.006527;
17.098.794/0001-70;2017-12-01;1;2017-12-29;669;573;;;;;;;92;4;;;;;;;177301267.89;171733913.09;157576;1089.84815638168;0.000965;5.3E-05;-0.020056;-0.027374;0.007318;
17.143.998/0001-86;2017-01-01;1;2017-01-31;372;;;;;;;;;;;;;;;;119546671.18;118597634.54;107353;1104.74448352631;0.00072;3.4E-05;0.00661;0.000182;0.006428;0
17.143.998/0001-86;2017-02-01;1;2017-02-24;411;;;;;;;;;;;;;;;;119629141.76;118693528.53;107353;1105.63774212179;0.000618;2.8E-05;0.007236;0.000809;0.006427;0
17.143.998/0001-86;2017-03-01;1;2017-03-31;464;461;;;;;;;;;;;1;2;;;119670018.16;118747579.43;107353;1106.14122968152;0.00083;3.5E-05;0.006877;0.000455;0.006422;0
17.143.998/0001-86;2017-04-01;1;2017-04-28;498;;;;;;;;;;;;;;;;119720743.37;118799651.19;107353;1106.6262814267;0.000642;2.7E-05;0.006856;0.000438;0.006418;0
17.143.998/0001-86;2017-05-01;1;2017-05-31;521;;;;;;;;;;;;;;;;119781163.86;118831188.14;107353;1106.92005011504;0.000791;3.4E-05;0.006681;0.000265;0.006416;0
17.143.998/0001-86;2017-06-01;1;2017-06-30;556;553;;;;;;;;;;;1;2;;;119815700.88;118867796.63;107353;1107.26106051997;0.000757;3.2E-05;0.006722;0.000308;0.006414;0
17.143.998/0001-86;2017-07-01;1;2017-07-31;620;;;;;;;;;;;;;;;;119809237.35;118859213.44;107353;1107.18110756104;0.000749;3.2E-05;0.00634;-7.2E-05;0.006412;0
17.143.998/0001-86;2017-08-01;1;2017-08-31;741;;;;;;;;;;;;;;;;119893266.1;118925542.28;107353;1107.79896491016;0.000836;3.5E-05;0.006971;0.000558;0.006413;0
17.143.998/0001-86;2017-09-01;1;2017-09-29;793;787;;;;;1;;;;;;3;2;;;119918119.2;118951063.47;107353;1108.03669641277;0.000813;3.1E-05;0.006624;0.000215;0.006409;0
17.143.998/0001-86;2017-10-01;1;2017-10-31;844;;;;;;;;;;;;;;;;119899487.02;118966434.22;107353;1108.17987592336;0.000858;3.2E-05;0.006537;0.000129;0.006408;0
17.143.998/0001-86;2017-11-01;1;2017-11-30;922;;;;;;;;;;;;;;;;119913269.08;118982144.27;107353;1108.32621603495;0.000824;3.1E-05;0.006539;0.000132;0.006407;0
17.143.998/0001-86;2017-12-01;1;2017-12-29;957;950;;;;;1;;;;;;4;2;;;127512100.69;126595174.99;107353;1179.2420797742;0.00077;3E-05;0.070391;0.063985;0.006406;0
17.144.039/0001-85;2017-01-01;1;2017-01-31;1042;;;;;;;;;;;;;;;;104660505.94;103856933.5;141500;733.971261484099;0.000375;3.4E-05;0.005751;-0.000919;0.00667;0
17.144.039/0001-85;2017-02-01;1;2017-02-24;1130;;;;;;;;;;;;;;;;104664559.64;103858416.36;141500;733.981741060071;0.000375;3E-05;0.00669;1.4E-05;0.006676;0
17.144.039/0001-85;2017-03-01;1;2017-03-31;1190;1179;3;;;;1;;;;;;4;3;;;104700913.03;103898139.98;141500;734.26247335689;0.000375;3.5E-05;0.007058;0.000382;0.006676;0
17.144.039/0001-85;2017-04-01;1;2017-04-28;1227;;;;;;;;;;;;;;;;104753316.23;103965514.77;141500;734.738620282685;0.000374;3E-05;0.007321;0.000648;0.006673;0
17.144.039/0001-85;2017-05-01;1;2017-05-31;1295;;;;;;;;;;;;;;;;104741151.8;103949020.19;141500;734.622050812721;0.000375;3.4E-05;0.00651;-0.000159;0.006669;0
17.144.039/0001-85;2017-06-01;1;2017-06-30;1366;1354;4;;;;2;;;;;;4;2;;;104594830.65;103798823.17;141500;733.560587773852;0.000375;3.6E-05;0.005225;-0.001445;0.00667;0
17.144.039/0001-85;2017-07-01;1;2017-07-31;1539;;;;;;;;;;;;;;;;104584735.1;103785343.99;141500;733.465328551237;0.000375;3.6E-05;0.00655;-0.00013;0.00668;0
17.144.039/0001-85;2017-08-01;1;2017-08-31;1785;;;;;;;;;;;;;;;;104644919.64;103842312.25;141500;733.867931095406;0.000375;3.6E-05;0.00723;0.000549;0.006681;0
17.144.039/0001-85;2017-09-01;1;2017-09-29;1928;1915;5;;;;3;;;;;;4;1;;;104670066.67;103864169.76;141500;734.022401130742;0.000375;3.6E-05;0.006887;0.00021;0.006677;0
17.144.039/0001-85;2017-10-01;1;2017-10-31;2182;;;;;;;;;;;;;;;;104594530.88;103813480;141500;733.664169611307;0.000375;3.6E-05;0.005915;-0.000488;0.006403;0
17.144.039/0001-85;2017-11-01;1;2017-11-30;2207;;;;;;;;;;;;;;;;104558393.78;103774053.37;141500;733.385536183746;0.000375;3.6E-05;0.006026;-0.00038;0.006406;0
17.144.039/0001-85;2017-12-01;1;2017-12-29;2248;2237;4;;;;3;;;;;;4;;;;102033111.11;101259931.9;141500;715.617893286219;0.000385;3.7E-05;-0.017818;-0.024227;0.006409;0
17.156.502/0001-09;2017-01-01;1;;405;;;;;;;;;;;;;;;;105784144.33;105611678.72;1000000;105.61167872;8.7E-05;8.7E-05;0.006899;0.006899;0;0
17.156.502/0001-09;2017-02-01;1;;416;;;;;;;;;;;;;;;;106679361.57;106498537.76;1000000;106.49853776;7.1E-05;7.1E-05;0.008397;0.008397;0;0
17.156.502/0001-09;2017-03-01;1;2017-03-31;433;420;1;;1;;;;;;;;1;10;;;108002933.94;107776976.61;1000000;107.77697661;9.1E-05;9.1E-05;0.012004;0.012004;0;0
17.156.502/0001-09;2017-04-01;1;;437;;;;;;;;;;;;;;;;108779233.76;108558597.63;1000000;108.55859763;7.1E-05;7.1E-05;0.007252;0.007252;0;0
17.156.502/0001-09;2017-05-01;1;;438;;;;;;;;;;;;;;;;109560400.15;109326350.21;1000000;109.32635021;8.7E-05;8.7E-05;0.007072;0.007072;0;0
17.156.502/0001-09;2017-06-01;1;2017-06-30;449;437;1;;1;;;;;;;;2;8;;;109529633.59;103587501.35;1000000;103.58750135;8.8E-05;8.8E-05;0.000559;-0.052493;0.053052;0
17.156.502/0001-09;2017-07-01;1;2017-07-31;456;;;;;;;;;;;;;;;;103509671.5;103371897.89;1000000;103.37189789;8.3E-05;8.3E-05;-0.002081;-0.002081;0;0
17.156.502/0001-09;2017-08-01;1;2017-08-31;465;;;;;;;;;;;;;;;;103568887.9;103328329.52;1000000;103.32832952;9.1E-05;9.1E-05;-0.000421;-0.000421;0;0
17.156.502/0001-09;2017-09-01;1;2017-09-29;471;460;;;1;;;;;;;;2;8;;;103715696.26;103486147.29;1000000;103.48614729;7.9E-05;7.9E-05;0.001527;0.001527;0;0
17.156.502/0001-09;2017-10-01;1;2017-10-31;479;;;;;;;;;;;;;;;;104228122.78;103994668.24;1000000;103.99466824;8.3E-05;8.3E-05;0.004914;0.004914;0;0
17.156.502/0001-09;2017-11-01;1;2017-11-30;507;;;;;;;;;;;;;;;;105028526.03;104798395.48;1000000;104.79839548;7.9E-05;7.9E-05;0.007729;0.007729;0;0
17.156.502/0001-09;2017-12-01;1;2017-12-29;529;517;;;1;;;;;;;;1;10;;;105794926.03;102223573.78;1000000;102.22357378;8.1E-05;8.2E-05;0.007302;-0.024569;0.031871;0
17.161.979/0001-82;2017-01-01;1;2017-01-31;50;;;;;;;;;;;;;;;;105428395.11;99845564.59;791000;126.227009595449;5.4E-05;2.7E-05;0.190617;0.190617;0;0
17.161.979/0001-82;2017-02-01;1;2017-02-28;50;;;;;;;;;;;;;;;;104352749.27;100400766.33;791000;126.928908128951;5.3E-05;0;0.005561;0.005561;0;0
17.161.979/0001-82;2017-03-01;1;2017-03-31;50;44;6;;;;;;;;;;;;;;103621703.59;99411609.72;791000;125.678394083439;0.000317;0;0.005353;-0.009852;0.015205;0
17.161.979/0001-82;2017-04-01;1;2017-04-30;50;;;;;;;;;;;;;;;;102170060.57;99488534.77;791000;125.775644462705;0;0;0.005706;0.000773;0.004933;0
17.161.979/0001-82;2017-05-01;1;2017-05-31;50;;;;;;;;;;;;;;;;101836064.22;99499058.18;791000;125.788948394437;5.4E-05;0;0.005592;0.000106;0.005486;0
17.161.979/0001-82;2017-06-01;1;2017-06-30;50;44;6;0;0;0;0;0;0;0;0;0;0;0;0;0;101455538.21;99519533.4;791000;125.814833628319;9.1E-05;0;0.005613;0.000206;0.005407;0
17.161.979/0001-82;2017-07-01;1;2017-07-31;50;;;;;;;;;;;;;;;;101073727.07;99541977.03;791000;125.843207370417;0.000107;0;0.005604;0.000226;0.005378;0
17.161.979/0001-82;2017-08-01;1;2017-08-31;50;;;;;;;;;;;;;;;;100699133.75;99560301.24;791000;125.866373249052;0.000101;0;0.005283;0.000184;0.005099;0
17.161.979/0001-82;2017-09-01;1;2017-09-30;50;44;6;0;0;0;0;0;0;0;0;0;0;0;0;0;100289832.61;99586478.4;791000;125.899467003793;0.000104;0;0.005467;0.000263;0.005204;0
17.161.979/0001-82;2017-10-01;1;2017-10-31;50;;;;;;;;;;;;;;;;100288099.32;99610580.95;791000;125.929937989886;0.000104;0;0.00545;0.000242;0.005208;0
17.161.979/0001-82;2017-11-01;1;2017-11-30;50;;;;;;;;;;;;;;;;100323215.14;99649992.6;791000;125.979763084703;0.000104;0;0.005558;0.000396;0.005162;0
17.161.979/0001-82;2017-12-01;1;2017-12-31;50;44;6;0;0;0;0;0;0;0;0;0;0;0;0;0;123035022.45;122345733.35;791000;154.672229266751;8.7E-05;0;0.233073;0.227755;0.005318;0
17.198.404/0001-34;2017-01-01;1;2017-01-31;1;;;;;;;;;;;;;;;;5356492.51;5340854.36;11.6213785;459571.50091962;0.0010091;;-0.001468;-0.001468;;
17.198.404/0001-34;2017-02-01;1;2017-02-24;1;;;;;;;;;;;;;;;;5347842.63;5331559.28;11.6213785;458771.674978145;0.001010935;;-0.00174;-0.00174;;
17.198.404/0001-34;2017-03-01;1;2017-03-31;1;;;;;;;;;;;;;1;;;5319003.68;5312185.42;11.6213785;457104.587033285;0;0;-0.003633;-0.003633;;
17.198.404/0001-34;2017-04-01;2;;1;;;;;;;;;;;;;;;1;5303011.39;5297204.13;11.6213785;455815.472321119;0;;-0.00282;-0.00282;;
17.198.404/0001-34;2017-05-01;1;;1;;;;;;;;;;;;;;;1;5304269.57;5295875.72;11.8413785;447234.730314549;0;;-0.018825;-0.018825;;
17.198.404/0001-34;2017-06-01;1;2017-06-30;1;;;;;;;;;;;;;;;1;5530419.2;5522333.93;12.0693785;457549.154664426;0;;0.023063;0.023063;;
17.198.404/0001-34;2017-07-01;2;2017-07-31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5526391.91;5519108.75;12.0694;457281.934608315;0;0;-0.000584;-0.000584;0;0
17.198.404/0001-34;2017-08-01;1;2017-08-31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5610295.51;5602537.35;14.83;377870.146730039;0;0;-0.17366;-0.17366;0;0
17.198.404/0001-34;2017-09-01;1;2017-09-29;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5608220.82;5600128.76;14.83;377707.696361598;0;0;-0.00043;-0.00043;0;0
17.198.404/0001-34;2017-10-01;1;2017-10-31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5605730.23;5598491.91;14.8266;377597.296963783;0;0;-0.000292;-0.000292;0;0
17.198.404/0001-34;2017-11-01;1;2017-11-30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5604472.69;5596843.02;14.8266;377486.085513093;0;0;-0.000295;-0.000295;0;0
17.198.404/0001-34;2017-12-01;1;2017-12-29;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5603048.41;5595120.58;14.8266;377369.913390557;0;0;-0.000308;-0.000308;0;0
17.198.500/0001-82;2017-01-01;2;2017-01-31;1;;;;;;;;;;;;;1;;;133636411.62;133607461.3;47500;2812.78865894737;0.000187;3E-05;0.007835;0.007835;0;0
17.198.500/0001-82;2017-02-01;2;2017-02-24;1;;;;;;;;;;;;;1;;;134058751.42;134030506.74;47500;2821.69487873684;0.000187;2.4E-05;0.010204;0.010204;0;0
17.198.500/0001-82;2017-03-01;2;2017-03-31;1;;;;;;;;;;;;;1;;;134485647;134456487.91;47500;2830.66290336842;0.000186;2.4E-05;0.010224;0.010224;0;0
17.198.500/0001-82;2017-04-01;2;2017-04-28;1;;;;;;;;;;;;;1;;;134912867.69;134883965.31;47500;2839.66242757895;0.000185;2.4E-05;0.013371;0.013371;0;0
17.198.500/0001-82;2017-05-01;2;2017-05-31;1;;;;;;;;;;;;;1;;;135347167.51;135318163.73;47500;2848.80344694737;0.000185;3E-05;0.003219;0.003219;0;0
17.198.500/0001-82;2017-06-01;2;2017-06-30;1;;;;;;;;;;;;;1;;;135780622.68;133178690.67;47500;2803.76190884211;0.000188;2.9E-05;0.003204;-0.015811;0.019015;0
17.198.500/0001-82;2017-07-01;2;2017-07-31;1;;;;;;;;;;;;;1;;;133615326.69;133579648.5;47500;2812.20312631579;0.000187;2.8E-05;0.003011;0.003011;0;0
17.198.500/0001-82;2017-08-01;2;2017-08-31;1;;;;;;;;;;;;;1;;;134034147.67;133990535.39;47500;2820.85337663158;0.000187;3.1E-05;0.05329;0.05329;0;0
17.198.500/0001-82;2017-09-01;2;2017-09-29;1;;;;;;;;;;;;;1;;;249557167.65;249507043.67;88267;2826.73075634155;0.0001;1.6E-05;0.89195;0.89195;0;0
17.198.500/0001-82;2017-10-01;2;2017-10-31;1;;;;;;;;;;;;;1;;;250706723.26;250651482.94;88267;2839.696409077;0.0001;9E-06;0.02519;0.02519;0;0
17.198.500/0001-82;2017-11-01;2;2017-11-30;1;;;;;;;;;;;;;1;;;136293091.09;136232767.59;88267;1543.41676492914;0.000184;6E-06;-0.433657;-0.433657;0;0.844144
17.198.500/0001-82;2017-12-01;2;2017-12-29;1;;;;;;;;;;;;;1;;;150573913.98;147160576.15;88267;1667.22077503484;0.00017;5E-06;0.233131;0.209557;0.023574;0
17.209.378/0001-00;2017-01-01;3;;139;;;;;;;;;;;;;;;;130660965.42;129626147.9;124104;1044.49613147038;0.00128473678110433;9.17577216687467E-06;-0.049486;-0.053222;0.003736;0.051503
17.209.378/0001-00;2017-02-01;1;;139;;;;;;;;;;;;;;;;127799485.03;127341539.38;124104;1026.08730886998;0.001012;7E-06;0.001081;-0.002511;0.003592;0.015114
17.209.378/0001-00;2017-03-01;2;2017-03-31;139;137;;;;;;;2;;;;;;;;126099600.47;125198930.24;124104;1008.82268291111;0.001297;9E-06;0.002416;0.001218;0.001198;0.018044
17.209.378/0001-00;2017-04-01;1;2017-04-28;139;;;;;;;;;;;;;;;;124204316.12;123062770.59;124104;991.610025381938;0.001017;7E-06;0.002753;-0.001777;0.00453;0.015285
17.209.378/0001-00;2017-05-01;2;2017-05-31;139;;;;;;;;;;;;;;;;122869210.39;120659254.2;124104;972.243071939664;0.001241;9E-06;-0.011404;-0.016274;0.00487;0.015497
17.209.378/0001-00;2017-06-01;2;2017-06-30;139;137;1;;;;;;1;;;;;;;;121056439.32;119139461.88;124104;959.996953200541;0.001181;8E-06;0.008404;0.006077;0.002327;0.018673
17.209.378/0001-00;2017-07-01;2;2017-07-31;138;;;;;;;;;;;;;;;;118419044.63;116475634.51;124104;938.532476874235;0.001201;9E-06;0.00251;-0.000905;0.003415;0.021454
17.209.378/0001-00;2017-08-01;2;2017-08-31;139;;;;;;;;;;;;;;;;116543162.24;114544167.07;124104;922.969179639657;0.001299;9E-06;0.005634;0.000803;0.004831;0.017385
17.209.378/0001-00;2017-09-01;2;2017-09-29;139;137;;;;;;;2;;;;;;;;114330524.84;112218229.31;124104;904.227336024624;0.001136;8E-06;0.002493;-0.003158;0.005651;0.017148
17.209.378/0001-00;2017-10-01;2;2017-10-31;139;;;;;;;;;;;;;;;;111860735.13;109769785.61;124104;884.498369190356;0.001208;9E-06;0.001658;-0.004761;0.006419;0.017058
17.209.378/0001-00;2017-11-01;2;2017-11-30;139;;;;;;;;;;;;;;;;111657431.25;109770186.55;124104;884.501599867853;0.001111;8E-06;4E-06;-0.003511;0.003515;0.020692
17.209.378/0001-00;2017-12-01;2;2017-12-29;139;137;;;;;;;2;;;;;;;;109176105.88;107615219.98;124104;867.137400728421;0.001106;8E-06;-0.016432;-0.019632;0.0032;0
17.211.882/0001-37;2017-01-01;1;2017-01-31;15;;;;;;;;;;;;;;;;24141177.45;20917197.07;19468.75;1074.39856539326;0.000765;;0.000736;0.000736;;
17.211.882/0001-37;2017-02-01;1;2017-02-24;15;;;;;;;;;;;;;;;;24158554.28;20934573.9;19468.75;1075.2911152488;0.000382;;0.000831;0.000831;;
17.211.882/0001-37;2017-03-01;1;2017-03-31;15;13;;;;;;;;;;;;;;2;24171862.59;20939882.21;19468.75;1075.56377322632;0.000764;;0.000254;0.000254;;
17.211.882/0001-37;2017-04-01;1;2017-04-28;15;;;;;;;;;;;;;;;;17046014.34;13814033.96;19468.75;709.549095858748;0.001211;;-0.3403;-0.3403;;
17.211.882/0001-37;2017-05-01;1;2017-05-31;15;;;;;;;;;;;;;;;;17057918.54;13817938.16;19468.75;709.749632616372;0.001158;;0.000283;0.000283;;
17.211.882/0001-37;2017-06-01;1;2017-06-30;15;13;;;;;;;;;;;;;;2;17076458.33;13836477.95;19468.75;710.70191717496;0.001156;;0.001342;0.001342;;
17.211.882/0001-37;2017-07-01;1;2017-07-31;15;;;;;;;;;;;;;;;;16070876.23;13830895.85;19468.75;710.415196147673;0.001157;;-0.000403;-0.000403;;
17.211.882/0001-37;2017-08-01;1;2017-08-31;15;;;;;;;;;;;;;;;;16070575.21;13838594.83;19468.75;710.810649373997;0.000528;;0.000557;0.000557;;
17.211.882/0001-37;2017-09-01;1;2017-09-29;16;12;2;;;;;;;;;;;;;2;16062714.06;13838733.68;19468.75;710.817781316212;0.001156;;1E-05;1E-05;;
17.211.882/0001-37;2017-10-01;1;2017-10-31;15;;;;;;;;;;;;;;;;16054643.96;13830663.58;19468.75;710.403265746388;0.001157;;-0.000583;-0.000583;;
17.211.882/0001-37;2017-11-01;1;2017-11-30;15;;;;;;;;;;;;;;;;16045133.44;13821153.06;19468.75;709.914763916533;0.001158;;-0.000688;-0.000688;;
17.211.882/0001-37;2017-12-01;2;2017-12-29;13;9;4;;;;;;;;;;;;;;42150502.46;21612551.84;20000;1080.627592;0.00074;;0.522193;0.522193;;
17.216.625/0001-98;2017-01-01;1;2017-01-31;68;;;;;;;;;;;;;;;;48982401.78;48836578.63;55000;887.937793272727;0.00225705;6.14E-05;-0.02248;-0.02248;;
17.216.625/0001-98;2017-02-01;1;2017-02-24;68;;;;;;;;;;;;;;;;48997027.75;48867482.48;55000;888.499681454545;0.0018;6.13E-05;0.00063;0.00063;;
17.216.625/0001-98;2017-03-01;1;2017-03-31;68;62;1;;;;;;;;;;1;4;;;49059936.28;48900530.86;55000;889.100561090909;0.002357;6.13E-05;0.00063;0.00063;;
17.216.625/0001-98;2017-04-01;1;2017-04-28;68;;;;;;;;;;;;;;;;49058173.23;48920056.15;55000;889.455566363636;0.00021815;6E-05;0.000404;0.000404;;
17.216.625/0001-98;2017-05-01;1;2017-05-31;68;;;;;;;;;;;;;;;;49100345.62;48937587.71;55000;889.774322;0.00022524;6.13E-05;0.000348;0.000348;;
17.216.625/0001-98;2017-06-01;1;2017-06-30;68;62;1;;;;;;;;;;;5;;;48305785.04;46245993.18;55000;840.836239636364;0.00023077;6.487E-05;-0.051873;-0.051873;;
17.216.625/0001-98;2017-07-01;1;2017-07-31;68;62;1;;;;;;;;;;;5;;;46145890.11;44234281.81;55000;804.259669272727;0.000241267;6.7E-05;-0.000257;-0.000257;;
17.216.625/0001-98;2017-08-01;1;2017-08-31;68;62;1;;;;;;;;;;;5;;;46072749.26;44198592.74;55000;803.610777090909;0.000260726;6.787E-05;-0.000808;-0.000808;;
17.216.625/0001-98;2017-09-01;1;2017-09-29;69;63;1;;;;;;;;;;;5;;;46026953.36;44193661.66;55000;803.521121090909;0.0001587;6.78E-05;-0.000111;-0.000111;;
17.216.625/0001-98;2017-10-01;1;2017-10-31;69;63;1;;;;;;;;;;;5;;;45933279.21;44717898;55000;813.052690909091;0.0001650732;6.7E-05;0.01186;0.01186;;
17.216.625/0001-98;2017-11-01;1;2017-11-30;69;63;1;;;;;;;;;;;5;;;45913249.39;44696557.89;55000;812.664688909091;0.0001587;6.7E-05;-0.000479;-0.000479;;
17.216.625/0001-98;2017-12-01;1;2017-12-29;68;63;1;;;;;;;;;;;4;;;45892866.36;44671997.06;55000;812.218128363636;0.0001587;6.71E-05;-0.000541;-0.000541;;
17.232.973/0001-59;2017-01-01;1;2017-01-31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.232.973/0001-59;2017-02-01;1;2017-02-28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.232.973/0001-59;2017-03-01;1;2017-03-31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.232.973/0001-59;2017-04-01;1;2017-04-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.232.973/0001-59;2017-05-01;1;2017-05-31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
